,b
2514,3.2628262826282626
2515,3.263726372637264
2516,3.2646264626462647
2517,3.2655265526552655
2518,3.2664266426642663
2519,3.267326732673267
2520,3.268226822682268
2521,3.269126912691269
2522,3.27002700270027
2523,3.270927092709271
2524,3.2718271827182717
2525,3.2727272727272725
2526,3.2736273627362737
2527,3.2745274527452746
2528,3.2754275427542754
2529,3.276327632763276
2530,3.277227722772277
2531,3.278127812781278
2532,3.279027902790279
2533,3.27992799279928
2534,3.2808280828082808
2535,3.2817281728172816
2536,3.2826282628262824
2537,3.283528352835283
2538,3.2844284428442845
2539,3.2853285328532853
2540,3.286228622862286
2541,3.287128712871287
2542,3.2880288028802878
2543,3.288928892889289
2544,3.28982898289829
2545,3.2907290729072907
2546,3.2916291629162915
2547,3.2925292529252923
2548,3.293429342934293
2549,3.2943294329432944
2550,3.295229522952295
2551,3.296129612961296
2552,3.297029702970297
2553,3.2979297929792977
2554,3.298829882988299
2555,3.2997299729972998
2556,3.3006300630063006
2557,3.3015301530153014
2558,3.302430243024302
2559,3.303330333033303
2560,3.3042304230423043
2561,3.305130513051305
2562,3.306030603060306
2563,3.3069306930693068
2564,3.3078307830783076
2565,3.308730873087309
2566,3.3096309630963097
2567,3.3105310531053105
2568,3.3114311431143113
2569,3.312331233123312
2570,3.313231323132313
2571,3.314131413141314
2572,3.315031503150315
2573,3.315931593159316
2574,3.3168316831683167
2575,3.3177317731773175
2576,3.3186318631863188
2577,3.3195319531953196
2578,3.3204320432043204
2579,3.321332133213321
2580,3.322232223222322
2581,3.323132313231323
2582,3.324032403240324
2583,3.324932493249325
2584,3.3258325832583258
2585,3.3267326732673266
2586,3.3276327632763274
2587,3.328532853285328
2588,3.3294329432943295
2589,3.3303330333033303
2590,3.331233123312331
2591,3.332133213321332
2592,3.3330333033303328
2593,3.333933393339334
2594,3.334833483348335
2595,3.3357335733573357
2596,3.3366336633663365
2597,3.3375337533753373
2598,3.338433843384338
2599,3.3393339333933394
2600,3.34023402340234
2601,3.341134113411341
2602,3.342034203420342
2603,3.3429342934293427
2604,3.343834383438344
2605,3.3447344734473448
2606,3.3456345634563456
2607,3.3465346534653464
2608,3.347434743474347
2609,3.348334833483348
2610,3.3492349234923493
2611,3.35013501350135
2612,3.351035103510351
2613,3.3519351935193518
2614,3.3528352835283526
2615,3.353735373537354
2616,3.3546354635463547
2617,3.3555355535553555
2618,3.3564356435643563
2619,3.357335733573357
2620,3.358235823582358
2621,3.359135913591359
2622,3.36003600360036
2623,3.360936093609361
2624,3.3618361836183617
2625,3.3627362736273625
2626,3.3636363636363638
2627,3.3645364536453646
2628,3.3654365436543654
2629,3.366336633663366
2630,3.367236723672367
2631,3.368136813681368
2632,3.369036903690369
2633,3.36993699369937
2634,3.3708370837083708
2635,3.3717371737173716
2636,3.3726372637263724
2637,3.3735373537353732
2638,3.3744374437443745
2639,3.3753375337533753
2640,3.376237623762376
2641,3.377137713771377
2642,3.3780378037803778
2643,3.378937893789379
2644,3.37983798379838
2645,3.3807380738073807
2646,3.3816381638163815
2647,3.3825382538253823
2648,3.383438343834383
2649,3.3843384338433844
2650,3.385238523852385
2651,3.386138613861386
2652,3.387038703870387
2653,3.3879387938793877
2654,3.388838883888389
2655,3.3897389738973898
2656,3.3906390639063906
2657,3.3915391539153914
2658,3.3924392439243922
2659,3.393339333933393
2660,3.3942394239423943
2661,3.395139513951395
2662,3.396039603960396
2663,3.3969396939693968
2664,3.3978397839783976
2665,3.398739873987399
2666,3.3996399639963997
2667,3.4005400540054005
2668,3.4014401440144013
2669,3.402340234023402
2670,3.403240324032403
2671,3.404140414041404
2672,3.405040504050405
2673,3.405940594059406
2674,3.4068406840684067
2675,3.4077407740774075
2676,3.4086408640864083
2677,3.4095409540954096
2678,3.4104410441044104
2679,3.411341134113411
2680,3.412241224122412
2681,3.413141314131413
2682,3.414041404140414
2683,3.414941494149415
2684,3.4158415841584158
2685,3.4167416741674166
2686,3.4176417641764174
2687,3.4185418541854182
2688,3.4194419441944195
2689,3.4203420342034203
2690,3.421242124212421
2691,3.422142214221422
2692,3.4230423042304228
2693,3.423942394239424
2694,3.424842484248425
2695,3.4257425742574257
2696,3.4266426642664265
2697,3.4275427542754273
2698,3.428442844284428
2699,3.4293429342934294
2700,3.43024302430243
2701,3.431143114311431
2702,3.432043204320432
2703,3.4329432943294327
2704,3.433843384338434
2705,3.4347434743474348
2706,3.4356435643564356
2707,3.4365436543654364
2708,3.4374437443744372
2709,3.438343834383438
2710,3.4392439243924393
2711,3.44014401440144
2712,3.441044104410441
2713,3.4419441944194418
2714,3.4428442844284426
2715,3.443744374437444
2716,3.4446444644464447
2717,3.4455445544554455
2718,3.4464446444644463
2719,3.447344734473447
2720,3.448244824482448
2721,3.449144914491449
2722,3.45004500450045
2723,3.450945094509451
2724,3.4518451845184517
2725,3.4527452745274525
2726,3.4536453645364533
2727,3.4545454545454546
2728,3.4554455445544554
2729,3.4563456345634562
2730,3.457245724572457
2731,3.458145814581458
2732,3.459045904590459
2733,3.45994599459946
2734,3.4608460846084608
2735,3.4617461746174616
2736,3.4626462646264624
2737,3.4635463546354632
2738,3.4644464446444645
2739,3.4653465346534653
2740,3.466246624662466
2741,3.467146714671467
2742,3.4680468046804678
2743,3.468946894689469
2744,3.46984698469847
2745,3.4707470747074707
2746,3.4716471647164715
2747,3.4725472547254723
2748,3.473447344734473
2749,3.4743474347434744
2750,3.4752475247524752
2751,3.476147614761476
2752,3.477047704770477
2753,3.4779477947794777
2754,3.478847884788479
2755,3.4797479747974798
2756,3.4806480648064806
2757,3.4815481548154814
2758,3.4824482448244822
2759,3.483348334833483
2760,3.4842484248424843
2761,3.485148514851485
2762,3.486048604860486
2763,3.4869486948694868
2764,3.4878487848784876
2765,3.488748874887489
2766,3.4896489648964897
2767,3.4905490549054905
2768,3.4914491449144913
2769,3.492349234923492
2770,3.493249324932493
2771,3.4941494149414942
2772,3.495049504950495
2773,3.495949594959496
2774,3.4968496849684967
2775,3.4977497749774975
2776,3.4986498649864983
2777,3.4995499549954996
2778,3.5004500450045004
2779,3.5013501350135012
2780,3.502250225022502
2781,3.503150315031503
2782,3.504050405040504
2783,3.504950495049505
2784,3.5058505850585058
2785,3.5067506750675066
2786,3.5076507650765074
2787,3.5085508550855082
2788,3.5094509450945095
2789,3.5103510351035103
2790,3.511251125112511
2791,3.512151215121512
2792,3.513051305130513
2793,3.513951395139514
2794,3.514851485148515
2795,3.5157515751575157
2796,3.5166516651665165
2797,3.5175517551755173
2798,3.518451845184518
2799,3.5193519351935194
2800,3.5202520252025202
2801,3.521152115211521
2802,3.522052205220522
2803,3.5229522952295227
2804,3.523852385238524
2805,3.5247524752475248
2806,3.5256525652565256
2807,3.5265526552655264
2808,3.5274527452745272
2809,3.528352835283528
2810,3.5292529252925293
2811,3.53015301530153
2812,3.531053105310531
2813,3.531953195319532
2814,3.5328532853285326
2815,3.533753375337534
2816,3.5346534653465347
2817,3.5355535553555355
2818,3.5364536453645363
2819,3.537353735373537
2820,3.538253825382538
2821,3.5391539153915392
2822,3.54005400540054
2823,3.540954095409541
2824,3.5418541854185417
2825,3.5427542754275425
2826,3.5436543654365433
2827,3.5445544554455446
2828,3.5454545454545454
2829,3.5463546354635462
2830,3.547254725472547
2831,3.548154815481548
2832,3.549054905490549
2833,3.54995499549955
2834,3.550855085508551
2835,3.5517551755175516
2836,3.5526552655265524
2837,3.5535553555355532
2838,3.5544554455445545
2839,3.5553555355535553
2840,3.556255625562556
2841,3.557155715571557
2842,3.558055805580558
2843,3.558955895589559
2844,3.55985598559856
2845,3.5607560756075607
2846,3.5616561656165615
2847,3.5625562556255623
2848,3.563456345634563
2849,3.5643564356435644
2850,3.5652565256525652
2851,3.566156615661566
2852,3.567056705670567
2853,3.5679567956795677
2854,3.568856885688569
2855,3.56975697569757
2856,3.5706570657065706
2857,3.5715571557155714
2858,3.5724572457245722
2859,3.573357335733573
2860,3.5742574257425743
2861,3.575157515751575
2862,3.576057605760576
2863,3.576957695769577
2864,3.5778577857785776
2865,3.578757875787579
2866,3.5796579657965797
2867,3.5805580558055805
2868,3.5814581458145813
2869,3.582358235823582
2870,3.583258325832583
2871,3.5841584158415842
2872,3.585058505850585
2873,3.585958595859586
2874,3.5868586858685867
2875,3.5877587758775875
2876,3.5886588658865883
2877,3.5895589558955896
2878,3.5904590459045904
2879,3.5913591359135912
2880,3.592259225922592
2881,3.593159315931593
2882,3.594059405940594
2883,3.594959495949595
2884,3.595859585958596
2885,3.5967596759675966
2886,3.5976597659765974
2887,3.5985598559855982
2888,3.5994599459945995
2889,3.6003600360036003
2890,3.601260126012601
2891,3.602160216021602
2892,3.603060306030603
2893,3.603960396039604
2894,3.604860486048605
2895,3.6057605760576057
2896,3.6066606660666065
2897,3.6075607560756073
2898,3.608460846084608
2899,3.6093609360936094
2900,3.6102610261026102
2901,3.611161116111611
2902,3.612061206120612
2903,3.6129612961296127
2904,3.613861386138614
2905,3.614761476147615
2906,3.6156615661566156
2907,3.6165616561656164
2908,3.6174617461746172
2909,3.618361836183618
2910,3.6192619261926193
2911,3.62016201620162
2912,3.621062106210621
2913,3.621962196219622
2914,3.6228622862286226
2915,3.623762376237624
2916,3.6246624662466247
2917,3.6255625562556255
2918,3.6264626462646263
2919,3.627362736273627
2920,3.628262826282628
2921,3.6291629162916292
2922,3.63006300630063
2923,3.630963096309631
2924,3.6318631863186317
2925,3.6327632763276325
2926,3.6336633663366333
2927,3.6345634563456346
2928,3.6354635463546354
2929,3.6363636363636362
2930,3.637263726372637
2931,3.638163816381638
2932,3.639063906390639
2933,3.63996399639964
2934,3.640864086408641
2935,3.6417641764176416
2936,3.6426642664266424
2937,3.6435643564356432
2938,3.6444644464446445
2939,3.6453645364536453
2940,3.646264626462646
2941,3.647164716471647
2942,3.648064806480648
2943,3.648964896489649
2944,3.64986498649865
2945,3.6507650765076507
2946,3.6516651665166515
2947,3.6525652565256523
2948,3.653465346534653
2949,3.6543654365436544
2950,3.6552655265526552
2951,3.656165616561656
2952,3.657065706570657
2953,3.6579657965796577
2954,3.658865886588659
2955,3.65976597659766
2956,3.6606660666066606
2957,3.6615661566156614
2958,3.6624662466246622
2959,3.663366336633663
2960,3.6642664266426643
2961,3.665166516651665
2962,3.666066606660666
2963,3.666966696669667
2964,3.6678667866786676
2965,3.6687668766876684
2966,3.6696669666966697
2967,3.6705670567056705
2968,3.6714671467146713
2969,3.672367236723672
2970,3.673267326732673
2971,3.6741674167416742
2972,3.675067506750675
2973,3.675967596759676
2974,3.6768676867686767
2975,3.6777677767776775
2976,3.6786678667866783
2977,3.6795679567956796
2978,3.6804680468046804
2979,3.6813681368136812
2980,3.682268226822682
2981,3.683168316831683
2982,3.684068406840684
2983,3.684968496849685
2984,3.685868586858686
2985,3.6867686768676866
2986,3.6876687668766874
2987,3.6885688568856883
2988,3.6894689468946895
2989,3.6903690369036903
2990,3.691269126912691
2991,3.692169216921692
2992,3.693069306930693
2993,3.693969396939694
2994,3.694869486948695
2995,3.6957695769576957
2996,3.6966696669666965
2997,3.6975697569756973
2998,3.698469846984698
2999,3.6993699369936994
3000,3.7002700270027002
3001,3.701170117011701
3002,3.702070207020702
3003,3.7029702970297027
3004,3.703870387038704
3005,3.704770477047705
3006,3.7056705670567056
3007,3.7065706570657064
3008,3.7074707470747073
3009,3.708370837083708
3010,3.7092709270927093
3011,3.71017101710171
3012,3.711071107110711
3013,3.711971197119712
3014,3.7128712871287126
3015,3.7137713771377134
3016,3.7146714671467147
3017,3.7155715571557155
3018,3.7164716471647163
3019,3.717371737173717
3020,3.718271827182718
3021,3.7191719171917192
3022,3.72007200720072
3023,3.720972097209721
3024,3.7218721872187217
3025,3.7227722772277225
3026,3.7236723672367233
3027,3.7245724572457246
3028,3.7254725472547254
3029,3.7263726372637263
3030,3.727272727272727
3031,3.728172817281728
3032,3.729072907290729
3033,3.72997299729973
3034,3.730873087308731
3035,3.7317731773177316
3036,3.7326732673267324
3037,3.7335733573357333
3038,3.7344734473447345
3039,3.7353735373537353
3040,3.736273627362736
3041,3.737173717371737
3042,3.738073807380738
3043,3.738973897389739
3044,3.73987398739874
3045,3.7407740774077407
3046,3.7416741674167415
3047,3.7425742574257423
3048,3.743474347434743
3049,3.7443744374437444
3050,3.7452745274527453
3051,3.746174617461746
3052,3.747074707470747
3053,3.7479747974797477
3054,3.748874887488749
3055,3.74977497749775
3056,3.7506750675067506
3057,3.7515751575157514
3058,3.7524752475247523
3059,3.753375337533753
3060,3.7542754275427543
3061,3.755175517551755
3062,3.756075607560756
3063,3.756975697569757
3064,3.7578757875787576
3065,3.7587758775877584
3066,3.7596759675967597
3067,3.7605760576057605
3068,3.7614761476147613
3069,3.762376237623762
3070,3.763276327632763
3071,3.7641764176417642
3072,3.765076507650765
3073,3.765976597659766
3074,3.7668766876687667
3075,3.7677767776777675
3076,3.7686768676867684
3077,3.7695769576957696
3078,3.7704770477047704
3079,3.7713771377137713
3080,3.772277227722772
3081,3.773177317731773
3082,3.774077407740774
3083,3.774977497749775
3084,3.775877587758776
3085,3.7767776777677766
3086,3.7776777677767774
3087,3.7785778577857783
3088,3.7794779477947795
3089,3.7803780378037803
3090,3.781278127812781
3091,3.782178217821782
3092,3.783078307830783
3093,3.783978397839784
3094,3.784878487848785
3095,3.7857785778577857
3096,3.7866786678667865
3097,3.7875787578757873
3098,3.788478847884788
3099,3.7893789378937894
3100,3.7902790279027903
3101,3.791179117911791
3102,3.792079207920792
3103,3.7929792979297927
3104,3.793879387938794
3105,3.794779477947795
3106,3.7956795679567956
3107,3.7965796579657964
3108,3.7974797479747973
3109,3.798379837983798
3110,3.7992799279927993
3111,3.8001800180018
3112,3.801080108010801
3113,3.801980198019802
3114,3.8028802880288026
3115,3.8037803780378034
3116,3.8046804680468047
3117,3.8055805580558055
3118,3.8064806480648063
3119,3.807380738073807
3120,3.808280828082808
3121,3.8091809180918093
3122,3.81008100810081
3123,3.810981098109811
3124,3.8118811881188117
3125,3.8127812781278125
3126,3.8136813681368134
3127,3.8145814581458146
3128,3.8154815481548154
3129,3.8163816381638163
3130,3.817281728172817
3131,3.818181818181818
3132,3.819081908190819
3133,3.81998199819982
3134,3.820882088208821
3135,3.8217821782178216
3136,3.8226822682268224
3137,3.8235823582358233
3138,3.8244824482448245
3139,3.8253825382538253
3140,3.826282628262826
3141,3.827182718271827
3142,3.828082808280828
3143,3.828982898289829
3144,3.82988298829883
3145,3.8307830783078307
3146,3.8316831683168315
3147,3.8325832583258324
3148,3.833483348334833
3149,3.8343834383438344
3150,3.8352835283528353
3151,3.836183618361836
3152,3.837083708370837
3153,3.8379837983798377
3154,3.838883888388839
3155,3.83978397839784
3156,3.8406840684068406
3157,3.8415841584158414
3158,3.8424842484248423
3159,3.843384338433843
3160,3.8442844284428443
3161,3.845184518451845
3162,3.846084608460846
3163,3.846984698469847
3164,3.8478847884788476
3165,3.8487848784878484
3166,3.8496849684968497
3167,3.8505850585058505
3168,3.8514851485148514
3169,3.852385238523852
3170,3.853285328532853
3171,3.8541854185418543
3172,3.855085508550855
3173,3.855985598559856
3174,3.8568856885688567
3175,3.8577857785778575
3176,3.8586858685868584
3177,3.8595859585958596
3178,3.8604860486048604
3179,3.8613861386138613
3180,3.862286228622862
3181,3.863186318631863
3182,3.864086408640864
3183,3.864986498649865
3184,3.865886588658866
3185,3.8667866786678666
3186,3.8676867686768674
3187,3.8685868586858683
3188,3.8694869486948695
3189,3.8703870387038704
3190,3.871287128712871
3191,3.872187218721872
3192,3.873087308730873
3193,3.873987398739874
3194,3.874887488748875
3195,3.8757875787578757
3196,3.8766876687668765
3197,3.8775877587758774
3198,3.878487848784878
3199,3.8793879387938794
3200,3.8802880288028803
3201,3.881188118811881
3202,3.882088208820882
3203,3.8829882988298827
3204,3.883888388838884
3205,3.884788478847885
3206,3.8856885688568856
3207,3.8865886588658864
3208,3.8874887488748873
3209,3.888388838883888
3210,3.8892889288928894
3211,3.89018901890189
3212,3.891089108910891
3213,3.891989198919892
3214,3.8928892889288926
3215,3.8937893789378935
3216,3.8946894689468947
3217,3.8955895589558955
3218,3.8964896489648964
3219,3.897389738973897
3220,3.898289828982898
3221,3.8991899189918993
3222,3.9000900090009
3223,3.900990099009901
3224,3.9018901890189017
3225,3.9027902790279025
3226,3.9036903690369034
3227,3.9045904590459046
3228,3.9054905490549054
3229,3.9063906390639063
3230,3.907290729072907
3231,3.908190819081908
3232,3.909090909090909
3233,3.90999099909991
3234,3.910891089108911
3235,3.9117911791179116
3236,3.9126912691269125
3237,3.9135913591359133
3238,3.9144914491449145
3239,3.9153915391539154
3240,3.916291629162916
3241,3.917191719171917
3242,3.918091809180918
3243,3.918991899189919
3244,3.91989198919892
3245,3.9207920792079207
3246,3.9216921692169215
3247,3.9225922592259224
3248,3.923492349234923
3249,3.9243924392439244
3250,3.9252925292529253
3251,3.926192619261926
3252,3.927092709270927
3253,3.9279927992799277
3254,3.9288928892889285
3255,3.92979297929793
3256,3.9306930693069306
3257,3.9315931593159315
3258,3.9324932493249323
3259,3.933393339333933
3260,3.9342934293429344
3261,3.935193519351935
3262,3.936093609360936
3263,3.936993699369937
3264,3.9378937893789376
3265,3.9387938793879385
3266,3.9396939693969397
3267,3.9405940594059405
3268,3.9414941494149414
3269,3.942394239423942
3270,3.943294329432943
3271,3.9441944194419443
3272,3.945094509450945
3273,3.945994599459946
3274,3.9468946894689467
3275,3.9477947794779475
3276,3.9486948694869484
3277,3.9495949594959496
3278,3.9504950495049505
3279,3.9513951395139513
3280,3.952295229522952
3281,3.953195319531953
3282,3.954095409540954
3283,3.954995499549955
3284,3.955895589558956
3285,3.9567956795679566
3286,3.9576957695769575
3287,3.9585958595859583
3288,3.9594959495949595
3289,3.9603960396039604
3290,3.961296129612961
3291,3.962196219621962
3292,3.963096309630963
3293,3.963996399639964
3294,3.964896489648965
3295,3.9657965796579657
3296,3.9666966696669665
3297,3.9675967596759674
3298,3.968496849684968
3299,3.9693969396939695
3300,3.9702970297029703
3301,3.971197119711971
3302,3.972097209720972
3303,3.9729972997299727
3304,3.9738973897389736
3305,3.974797479747975
3306,3.9756975697569756
3307,3.9765976597659765
3308,3.9774977497749773
3309,3.978397839783978
3310,3.9792979297929794
3311,3.98019801980198
3312,3.981098109810981
3313,3.981998199819982
3314,3.9828982898289826
3315,3.9837983798379835
3316,3.9846984698469847
3317,3.9855985598559855
3318,3.9864986498649864
3319,3.987398739873987
3320,3.988298829882988
3321,3.9891989198919893
3322,3.99009900990099
3323,3.990999099909991
3324,3.9918991899189917
3325,3.9927992799279926
3326,3.9936993699369934
3327,3.9945994599459946
3328,3.9954995499549955
3329,3.9963996399639963
3330,3.997299729972997
3331,3.998199819981998
3332,3.999099909990999
3333,4.0
3334,4.000900090009001
3335,4.001800180018002
3336,4.0027002700270025
3337,4.003600360036003
3338,4.004500450045004
3339,4.005400540054005
3340,4.006300630063006
3341,4.007200720072007
3342,4.008100810081007
3343,4.009000900090009
3344,4.00990099009901
3345,4.010801080108011
3346,4.0117011701170116
3347,4.012601260126012
3348,4.013501350135013
3349,4.014401440144015
3350,4.015301530153016
3351,4.0162016201620165
3352,4.017101710171017
3353,4.018001800180018
3354,4.018901890189019
3355,4.01980198019802
3356,4.020702070207021
3357,4.0216021602160215
3358,4.022502250225022
3359,4.023402340234023
3360,4.024302430243024
3361,4.025202520252025
3362,4.026102610261026
3363,4.027002700270026
3364,4.027902790279027
3365,4.028802880288028
3366,4.02970297029703
3367,4.0306030603060305
3368,4.031503150315031
3369,4.032403240324032
3370,4.033303330333033
3371,4.034203420342035
3372,4.0351035103510355
3373,4.036003600360036
3374,4.036903690369037
3375,4.037803780378038
3376,4.038703870387039
3377,4.03960396039604
3378,4.0405040504050405
3379,4.041404140414041
3380,4.042304230423042
3381,4.043204320432043
3382,4.044104410441044
3383,4.045004500450045
3384,4.045904590459045
3385,4.046804680468046
3386,4.047704770477047
3387,4.048604860486048
3388,4.0495049504950495
3389,4.05040504050405
3390,4.051305130513051
3391,4.052205220522052
3392,4.053105310531053
3393,4.0540054005400545
3394,4.054905490549055
3395,4.055805580558056
3396,4.056705670567057
3397,4.057605760576058
3398,4.058505850585059
3399,4.0594059405940595
3400,4.06030603060306
3401,4.061206120612061
3402,4.062106210621062
3403,4.063006300630063
3404,4.063906390639064
3405,4.064806480648064
3406,4.065706570657065
3407,4.066606660666066
3408,4.067506750675067
3409,4.068406840684068
3410,4.069306930693069
3411,4.07020702070207
3412,4.071107110711071
3413,4.072007200720072
3414,4.072907290729073
3415,4.0738073807380735
3416,4.074707470747075
3417,4.075607560756076
3418,4.076507650765077
3419,4.077407740774078
3420,4.0783078307830785
3421,4.079207920792079
3422,4.08010801080108
3423,4.081008100810081
3424,4.081908190819082
3425,4.082808280828083
3426,4.083708370837083
3427,4.084608460846084
3428,4.085508550855085
3429,4.086408640864086
3430,4.087308730873087
3431,4.0882088208820875
3432,4.089108910891089
3433,4.09000900090009
3434,4.090909090909091
3435,4.091809180918092
3436,4.0927092709270925
3437,4.093609360936093
3438,4.094509450945095
3439,4.095409540954096
3440,4.096309630963097
3441,4.0972097209720975
3442,4.098109810981098
3443,4.099009900990099
3444,4.0999099909991
3445,4.100810081008101
3446,4.101710171017102
3447,4.102610261026102
3448,4.103510351035103
3449,4.104410441044104
3450,4.105310531053105
3451,4.106210621062106
3452,4.1071107110711065
3453,4.108010801080107
3454,4.108910891089108
3455,4.10981098109811
3456,4.110711071107111
3457,4.1116111611161115
3458,4.112511251125112
3459,4.113411341134113
3460,4.114311431143115
3461,4.115211521152116
3462,4.1161116111611165
3463,4.117011701170117
3464,4.117911791179118
3465,4.118811881188119
3466,4.11971197119712
3467,4.120612061206121
3468,4.121512151215121
3469,4.122412241224122
3470,4.123312331233123
3471,4.124212421242124
3472,4.125112511251125
3473,4.1260126012601255
3474,4.126912691269126
3475,4.127812781278127
3476,4.128712871287128
3477,4.12961296129613
3478,4.1305130513051305
3479,4.131413141314131
3480,4.132313231323132
3481,4.133213321332133
3482,4.134113411341135
3483,4.1350135013501355
3484,4.135913591359136
3485,4.136813681368137
3486,4.137713771377138
3487,4.138613861386139
3488,4.13951395139514
3489,4.14041404140414
3490,4.141314131413141
3491,4.142214221422142
3492,4.143114311431143
3493,4.144014401440144
3494,4.1449144914491445
3495,4.145814581458145
3496,4.146714671467146
3497,4.147614761476147
3498,4.148514851485148
3499,4.1494149414941495
3500,4.15031503150315
3501,4.151215121512151
3502,4.152115211521152
3503,4.153015301530153
3504,4.153915391539154
3505,4.154815481548155
3506,4.155715571557156
3507,4.156615661566157
3508,4.157515751575158
3509,4.158415841584159
3510,4.159315931593159
3511,4.16021602160216
3512,4.161116111611161
3513,4.162016201620162
3514,4.162916291629163
3515,4.1638163816381635
3516,4.164716471647164
3517,4.165616561656165
3518,4.166516651665166
3519,4.167416741674167
3520,4.168316831683168
3521,4.169216921692169
3522,4.17011701170117
3523,4.171017101710171
3524,4.171917191719172
3525,4.172817281728173
3526,4.173717371737173
3527,4.174617461746175
3528,4.175517551755176
3529,4.176417641764177
3530,4.177317731773178
3531,4.178217821782178
3532,4.179117911791179
3533,4.18001800180018
3534,4.180918091809181
3535,4.181818181818182
3536,4.1827182718271825
3537,4.183618361836183
3538,4.184518451845184
3539,4.185418541854185
3540,4.186318631863186
3541,4.187218721872187
3542,4.188118811881187
3543,4.189018901890188
3544,4.18991899189919
3545,4.190819081908191
3546,4.191719171917192
3547,4.192619261926192
3548,4.193519351935193
3549,4.194419441944195
3550,4.195319531953196
3551,4.1962196219621966
3552,4.197119711971197
3553,4.198019801980198
3554,4.198919891989199
3555,4.1998199819982
3556,4.200720072007201
3557,4.2016201620162015
3558,4.202520252025202
3559,4.203420342034203
3560,4.204320432043204
3561,4.205220522052205
3562,4.206120612061206
3563,4.207020702070206
3564,4.207920792079207
3565,4.208820882088208
3566,4.20972097209721
3567,4.210621062106211
3568,4.211521152115211
3569,4.212421242124212
3570,4.213321332133213
3571,4.214221422142215
3572,4.2151215121512156
3573,4.216021602160216
3574,4.216921692169217
3575,4.217821782178218
3576,4.218721872187219
3577,4.21962196219622
3578,4.2205220522052205
3579,4.221422142214221
3580,4.222322232223222
3581,4.223222322232223
3582,4.224122412241224
3583,4.225022502250225
3584,4.225922592259225
3585,4.226822682268226
3586,4.227722772277227
3587,4.228622862286228
3588,4.22952295229523
3589,4.23042304230423
3590,4.231323132313231
3591,4.232223222322232
3592,4.233123312331233
3593,4.234023402340234
3594,4.234923492349235
3595,4.235823582358236
3596,4.236723672367237
3597,4.237623762376238
3598,4.238523852385239
3599,4.2394239423942395
3600,4.24032403240324
3601,4.241224122412241
3602,4.242124212421242
3603,4.243024302430243
3604,4.243924392439244
3605,4.244824482448244
3606,4.245724572457245
3607,4.246624662466246
3608,4.247524752475247
3609,4.248424842484248
3610,4.249324932493249
3611,4.25022502250225
3612,4.251125112511251
3613,4.252025202520252
3614,4.252925292529253
3615,4.2538253825382535
3616,4.254725472547255
3617,4.255625562556256
3618,4.256525652565257
3619,4.257425742574258
3620,4.2583258325832585
3621,4.259225922592259
3622,4.26012601260126
3623,4.261026102610261
3624,4.261926192619262
3625,4.262826282628263
3626,4.263726372637263
3627,4.264626462646264
3628,4.265526552655265
3629,4.266426642664266
3630,4.267326732673267
3631,4.2682268226822675
3632,4.269126912691269
3633,4.27002700270027
3634,4.270927092709271
3635,4.271827182718272
3636,4.2727272727272725
3637,4.273627362736273
3638,4.274527452745275
3639,4.275427542754276
3640,4.276327632763277
3641,4.2772277227722775
3642,4.278127812781278
3643,4.279027902790279
3644,4.27992799279928
3645,4.280828082808281
3646,4.281728172817282
3647,4.282628262826282
3648,4.283528352835283
3649,4.284428442844284
3650,4.285328532853285
3651,4.286228622862286
3652,4.2871287128712865
3653,4.288028802880287
3654,4.288928892889288
3655,4.28982898289829
3656,4.290729072907291
3657,4.2916291629162915
3658,4.292529252925292
3659,4.293429342934293
3660,4.294329432943295
3661,4.295229522952296
3662,4.2961296129612965
3663,4.297029702970297
3664,4.297929792979298
3665,4.298829882988299
3666,4.2997299729973
3667,4.300630063006301
3668,4.301530153015301
3669,4.302430243024302
3670,4.303330333033303
3671,4.304230423042304
3672,4.305130513051305
3673,4.3060306030603055
3674,4.306930693069306
3675,4.307830783078307
3676,4.308730873087308
3677,4.30963096309631
3678,4.3105310531053105
3679,4.311431143114311
3680,4.312331233123312
3681,4.313231323132313
3682,4.314131413141315
3683,4.3150315031503155
3684,4.315931593159316
3685,4.316831683168317
3686,4.317731773177318
3687,4.318631863186319
3688,4.31953195319532
3689,4.32043204320432
3690,4.321332133213321
3691,4.322232223222322
3692,4.323132313231323
3693,4.324032403240324
3694,4.3249324932493245
3695,4.325832583258325
3696,4.326732673267326
3697,4.327632763276327
3698,4.328532853285328
3699,4.3294329432943295
3700,4.33033303330333
3701,4.331233123312331
3702,4.332133213321332
3703,4.333033303330333
3704,4.333933393339334
3705,4.334833483348335
3706,4.335733573357336
3707,4.336633663366337
3708,4.337533753375338
3709,4.338433843384339
3710,4.339333933393339
3711,4.34023402340234
3712,4.341134113411341
3713,4.342034203420342
3714,4.342934293429343
3715,4.3438343834383435
3716,4.344734473447344
3717,4.345634563456345
3718,4.346534653465346
3719,4.347434743474347
3720,4.348334833483348
3721,4.349234923492349
3722,4.35013501350135
3723,4.351035103510351
3724,4.351935193519352
3725,4.352835283528353
3726,4.353735373537353
3727,4.354635463546355
3728,4.355535553555356
3729,4.356435643564357
3730,4.357335733573358
3731,4.358235823582358
3732,4.359135913591359
3733,4.36003600360036
3734,4.360936093609361
3735,4.361836183618362
3736,4.3627362736273625
3737,4.363636363636363
3738,4.364536453645364
3739,4.365436543654365
3740,4.366336633663366
3741,4.367236723672367
