,scale
1885,0.5698542147143609
1886,0.5704581935818245
1887,0.5710624923532859
1888,0.5716671110287447
1889,0.5722720496082013
1890,0.5728773080916553
1891,0.5734828864791071
1892,0.5740887847705564
1893,0.5746950029660033
1894,0.5753015410654477
1895,0.5759083990688899
1896,0.5765155769763296
1897,0.5771230747877669
1898,0.5777308925032018
1899,0.5783390301226343
1900,0.5789474876460644
1901,0.5795562650734922
1902,0.5801653624049175
1903,0.5807747796403404
1904,0.5813845167797608
1905,0.581994573823179
1906,0.5826049507705946
1907,0.5832156476220081
1908,0.5838266643774189
1909,0.5844380010368275
1910,0.5850496576002335
1911,0.5856616340676373
1912,0.5862739304390385
1913,0.5868865467144375
1914,0.5874994828938339
1915,0.5881127389772282
1916,0.5887263149646198
1917,0.5893402108560092
1918,0.5899544266513961
1919,0.5905689623507806
1920,0.5911838179541626
1921,0.5917989934615425
1922,0.5924144888729197
1923,0.5930303041882947
1924,0.5936464394076671
1925,0.5942628945310373
1926,0.5948796695584051
1927,0.5954967644897704
1928,0.5961141793251334
1929,0.5967319140644939
1930,0.5973499687078521
1931,0.5979683432552076
1932,0.5985870377065611
1933,0.5992060520619119
1934,0.5998253863212606
1935,0.6004450404846066
1936,0.6010650145519504
1937,0.6016853085232916
1938,0.6023059223986307
1939,0.602926856177967
1940,0.6035481098613013
1941,0.604169683448633
1942,0.6047915769399623
1943,0.6054137903352892
1944,0.6060363236346138
1945,0.6066591768379359
1946,0.6072823499452557
1947,0.6079058429565729
1948,0.6085296558718879
1949,0.6091537886912004
1950,0.6097782414145106
1951,0.6104030140418183
1952,0.6110281065731237
1953,0.6116535190084266
1954,0.6122792513477271
1955,0.6129053035910252
1956,0.613531675738321
1957,0.6141583677896143
1958,0.6147853797449053
1959,0.6154127116041938
1960,0.6160403633674799
1961,0.6166683350347636
1962,0.617296626606045
1963,0.6179252380813239
1964,0.6185541694606005
1965,0.6191834207438746
1966,0.6198129919311464
1967,0.6204428830224158
1968,0.6210730940176827
1969,0.6217036249169473
1970,0.6223344757202094
1971,0.6229656464274692
1972,0.6235971370387264
1973,0.6242289475539815
1974,0.624861077973234
1975,0.6254935282964842
1976,0.6261262985237318
1977,0.6267593886549773
1978,0.6273927986902201
1979,0.6280265286294607
1980,0.6286605784726988
1981,0.6292949482199347
1982,0.629929637871168
1983,0.630564647426399
1984,0.6311999768856275
1985,0.6318356262488537
1986,0.6324715955160773
1987,0.6331078846872987
1988,0.6337444937625176
1989,0.6343814227417343
1990,0.6350186716249483
1991,0.6356562404121602
1992,0.6362941291033695
1993,0.6369323376985765
1994,0.6375708661977809
1995,0.6382097146009832
1996,0.6388488829081829
1997,0.6394883711193803
1998,0.6401281792345751
1999,0.6407683072537678
2000,0.6414087551769578
2001,0.6420495230041458
2002,0.642690610735331
2003,0.643332018370514
2004,0.6439737459096945
2005,0.6446157933528728
2006,0.6452581607000484
2007,0.6459008479512218
2008,0.6465438551063929
2009,0.6471871821655614
2010,0.6478308291287276
2011,0.6484747959958913
2012,0.6491190827670528
2013,0.6497636894422116
2014,0.6504086160213682
2015,0.6510538625045224
2016,0.6516994288916742
2017,0.6523453151828235
2018,0.6529915213779706
2019,0.6536380474771151
2020,0.6542848934802573
2021,0.654932059387397
2022,0.6555795451985345
2023,0.6562273509136692
2024,0.656875476532802
2025,0.657523922055932
2026,0.6581726874830599
2027,0.6588217728141852
2028,0.6594711780493082
2029,0.6601209031884288
2030,0.6607709482315469
2031,0.6614213131786626
2032,0.6620719980297761
2033,0.6627230027848869
2034,0.6633743274439956
2035,0.6640259720071018
2036,0.6646779364742056
2037,0.6653302208453069
2038,0.665982825120406
2039,0.6666357492995024
2040,0.6672889933825967
2041,0.6679425573696884
2042,0.6685964412607779
2043,0.6692506450558647
2044,0.6699051687549494
2045,0.6705600123580315
2046,0.6712151758651114
2047,0.6718706592761886
2048,0.6725264625912637
2049,0.6731825858103364
2050,0.6738390289334065
2051,0.6744957919604744
2052,0.6751528748915396
2053,0.6758102777266027
2054,0.6764680004656632
2055,0.6771260431087215
2056,0.6777844056557771
2057,0.6784430881068306
2058,0.6791020904618815
2059,0.6797614127209303
2060,0.6804210548839763
2061,0.6810810169510202
2062,0.6817412989220615
2063,0.6824019007971006
2064,0.683062822576137
2065,0.6837240642591713
2066,0.684385625846203
2067,0.6850475073372325
2068,0.6857097087322594
2069,0.6863722300312841
2070,0.6870350712343062
2071,0.6876982323413261
2072,0.6883617133523434
2073,0.6890255142673585
2074,0.6896896350863709
2075,0.6903540758093812
2076,0.691018836436389
2077,0.6916839169673944
2078,0.6923493174023974
2079,0.693015037741398
2080,0.6936810779843962
2081,0.694347438131392
2082,0.6950141181823853
2083,0.6956811181373764
2084,0.6963484379963649
2085,0.6970160777593511
2086,0.6976840374263349
2087,0.6983523169973164
2088,0.6990209164722953
2089,0.699689835851272
2090,0.7003590751342463
2091,0.701028634321218
2092,0.7016985134121875
2093,0.7023687124071544
2094,0.7030392313061191
2095,0.7037100701090812
2096,0.7043812288160411
2097,0.7050527074269984
2098,0.7057245059419535
2099,0.706396624360906
2100,0.7070690626838563
2101,0.7077418209108041
2102,0.7084148990417495
2103,0.7090882970766924
2104,0.7097620150156332
2105,0.7104360528585713
2106,0.7111104106055072
2107,0.7117850882564405
2108,0.7124600858113715
2109,0.7131354032703001
2110,0.7138110406332264
2111,0.7144869979001501
2112,0.7151632750710716
2113,0.7158398721459905
2114,0.7165167891249072
2115,0.7171940260078213
2116,0.7178715827947333
2117,0.7185494594856425
2118,0.7192276560805497
2119,0.7199061725794542
2120,0.7205850089823566
2121,0.7212641652892562
2122,0.7219436415001538
2123,0.7226234376150487
2124,0.7233035536339414
2125,0.7239839895568315
2126,0.7246647453837194
2127,0.7253458211146048
2128,0.7260272167494879
2129,0.7267089322883684
2130,0.7273909677312467
2131,0.7280733230781226
2132,0.728755998328996
2133,0.729438993483867
2134,0.7301223085427355
2135,0.7308059435056019
2136,0.7314898983724656
2137,0.7321741731433271
2138,0.732858767818186
2139,0.7335436823970428
2140,0.7342289168798969
2141,0.7349144712667488
2142,0.7356003455575981
2143,0.7362865397524453
2144,0.7369730538512897
2145,0.7376598878541322
2146,0.7383470417609719
2147,0.7390345155718093
2148,0.7397223092866443
2149,0.740410422905477
2150,0.7410988564283072
2151,0.741787609855135
2152,0.7424766831859604
2153,0.7431660764207836
2154,0.7438557895596041
2155,0.7445458226024224
2156,0.7452361755492382
2157,0.7459268484000516
2158,0.7466178411548626
2159,0.7473091538136714
2160,0.7480007863764775
2161,0.7486927388432814
2162,0.7493850112140827
2163,0.7500776034888819
2164,0.7507705156676784
2165,0.7514637477504728
2166,0.7521572997372645
2167,0.752851171628054
2168,0.753545363422841
2169,0.7542398751216257
2170,0.7549347067244079
2171,0.7556298582311878
2172,0.7563253296419653
2173,0.7570211209567402
2174,0.757717232175513
2175,0.7584136632982831
2176,0.7591104143250511
2177,0.7598074852558164
2178,0.7605048760905796
2179,0.76120258682934
2180,0.7619006174720985
2181,0.7625989680188542
2182,0.7632976384696077
2183,0.7639966288243587
2184,0.7646959390831074
2185,0.7653955692458535
2186,0.7660955193125975
2187,0.7667957892833388
2188,0.767496379158078
2189,0.7681972889368145
2190,0.7688985186195488
2191,0.7696000682062807
2192,0.7703019376970102
2193,0.7710041270917372
2194,0.7717066363904619
2195,0.772409465593184
2196,0.773112614699904
2197,0.7738160837106214
2198,0.7745198726253365
2199,0.775223981444049
2200,0.7759284101667594
2201,0.7766331587934672
2202,0.7773382273241727
2203,0.7780436157588757
2204,0.7787493240975764
2205,0.7794553523402745
2206,0.7801617004869705
2207,0.7808683685376638
2208,0.781575356492355
2209,0.7822826643510435
2210,0.78299029211373
2211,0.7836982397804138
2212,0.7844065073510953
2213,0.7851150948257745
2214,0.7858240022044509
2215,0.7865332294871253
2216,0.787242776673797
2217,0.7879526437644666
2218,0.7886628307591336
2219,0.7893733376577984
2220,0.7900841644604606
2221,0.7907953111671205
2222,0.7915067777777779
2223,0.792218564292433
2224,0.7929306707110856
2225,0.7936430970337359
2226,0.7943558432603838
2227,0.7950689093910293
2228,0.7957822954256722
2229,0.796496001364313
2230,0.7972100272069512
2231,0.7979243729535872
2232,0.7986390386042205
2233,0.7993540241588517
2234,0.8000693296174802
2235,0.8007849549801066
2236,0.8015009002467304
2237,0.802217165417352
2238,0.8029337504919709
2239,0.8036506554705877
2240,0.8043678803532018
2241,0.8050854251398138
2242,0.8058032898304233
2243,0.8065214744250304
2244,0.807239978923635
2245,0.8079588033262374
2246,0.8086779476328371
2247,0.8093974118434347
2248,0.8101171959580297
2249,0.8108372999766225
2250,0.8115577238992127
2251,0.8122784677258006
2252,0.8129995314563859
2253,0.8137209150909691
2254,0.8144426186295499
2255,0.8151646420721281
2256,0.8158869854187041
2257,0.8166096486692774
2258,0.8173326318238486
2259,0.8180559348824172
2260,0.8187795578449836
2261,0.8195035007115474
2262,0.820227763482109
2263,0.820952346156668
2264,0.8216772487352247
2265,0.822402471217779
2266,0.823128013604331
2267,0.8238538758948803
2268,0.8245800580894275
2269,0.8253065601879721
2270,0.8260333821905145
2271,0.8267605240970543
2272,0.8274879859075919
2273,0.8282157676221268
2274,0.8289438692406597
2275,0.8296722907631898
2276,0.8304010321897178
2277,0.8311300935202431
2278,0.8318594747547664
2279,0.832589175893287
2280,0.8333191969358054
2281,0.8340495378823212
2282,0.8347801987328347
2283,0.8355111794873458
2284,0.8362424801458546
2285,0.8369741007083608
2286,0.8377060411748647
2287,0.8384383015453661
2288,0.8391708818198653
2289,0.8399037819983619
2290,0.8406370020808562
2291,0.8413705420673481
2292,0.8421044019578376
2293,0.8428385817523246
2294,0.8435730814508094
2295,0.8443079010532919
2296,0.8450430405597716
2297,0.8457784999702492
2298,0.8465142792847242
2299,0.8472503785031971
2300,0.8479867976256673
2301,0.8487235366521353
2302,0.8494605955826007
2303,0.8501979744170639
2304,0.8509356731555244
2305,0.8516736917979829
2306,0.8524120303444387
2307,0.8531506887948923
2308,0.8538896671493433
2309,0.8546289654077921
2310,0.8553685835702383
2311,0.8561085216366823
2312,0.8568487796071237
2313,0.857589357481563
2314,0.8583302552599995
2315,0.8590714729424339
2316,0.8598130105288657
2317,0.8605548680192954
2318,0.8612970454137223
2319,0.8620395427121471
2320,0.8627823599145694
2321,0.8635254970209894
2322,0.8642689540314068
2323,0.865012730945822
2324,0.8657568277642346
2325,0.866501244486645
2326,0.8672459811130528
2327,0.8679910376434584
2328,0.8687364140778615
2329,0.8694821104162623
2330,0.8702281266586605
2331,0.8709744628050565
2332,0.8717211188554499
2333,0.8724680948098411
2334,0.8732153906682297
2335,0.8739630064306162
2336,0.8747109420970002
2337,0.8754591976673817
2338,0.8762077731417608
2339,0.8769566685201374
2340,0.8777058838025119
2341,0.8784554189888837
2342,0.8792052740792533
2343,0.8799554490736203
2344,0.8807059439719852
2345,0.8814567587743474
2346,0.8822078934807074
2347,0.8829593480910648
2348,0.8837111226054201
2349,0.8844632170237727
2350,0.8852156313461231
2351,0.8859683655724709
2352,0.8867214197028166
2353,0.8874747937371595
2354,0.8882284876755004
2355,0.8889825015178386
2356,0.8897368352641747
2357,0.8904914889145081
2358,0.8912464624688393
2359,0.8920017559271679
2360,0.8927573692894943
2361,0.8935133025558182
2362,0.8942695557261399
2363,0.8950261288004588
2364,0.8957830217787757
2365,0.8965402346610899
2366,0.897297767447402
2367,0.8980556201377113
2368,0.8988137927320187
2369,0.8995722852303233
2370,0.9003310976326256
2371,0.9010902299389255
2372,0.9018496821492231
2373,0.9026094542635182
2374,0.903369546281811
2375,0.9041299582041012
2376,0.9048906900303894
2377,0.905651741760675
2378,0.906413113394958
2379,0.9071748049332389
2380,0.907936816375517
2381,0.908699147721793
2382,0.9094617989720666
2383,0.9102247701263377
2384,0.9109880611846064
2385,0.9117516721468729
2386,0.9125156030131367
2387,0.9132798537833984
2388,0.9140444244576574
2389,0.9148093150359142
2390,0.9155745255181684
2391,0.9163400559044205
2392,0.9171059061946699
2393,0.9178720763889172
2394,0.9186385664871618
2395,0.9194053764894043
2396,0.9201725063956442
2397,0.9209399562058818
2398,0.9217077259201168
2399,0.9224758155383497
2400,0.9232442250605799
2401,0.924012954486808
2402,0.9247820038170335
2403,0.9255513730512567
2404,0.9263210621894773
2405,0.9270910712316958
2406,0.9278614001779116
2407,0.9286320490281252
2408,0.9294030177823364
2409,0.9301743064405452
2410,0.9309459150027515
2411,0.9317178434689555
2412,0.932490091839157
2413,0.9332626601133562
2414,0.9340355482915529
2415,0.9348087563737473
2416,0.9355822843599392
2417,0.9363561322501288
2418,0.9371303000443161
2419,0.9379047877425007
2420,0.9386795953446833
2421,0.9394547228508631
2422,0.9402301702610407
2423,0.9410059375752158
2424,0.9417820247933887
2425,0.9425584319155589
2426,0.9433351589417269
2427,0.9441122058718924
2428,0.9448895727060557
2429,0.9456672594442164
2430,0.9464452660863748
2431,0.9472235926325306
2432,0.9480022390826843
2433,0.9487812054368354
2434,0.9495604916949842
2435,0.9503400978571306
2436,0.9511200239232747
2437,0.951900269893416
2438,0.9526808357675554
2439,0.953461721545692
2440,0.9542429272278264
2441,0.9550244528139583
2442,0.955806298304088
2443,0.956588463698215
2444,0.9573709489963399
2445,0.9581537541984622
2446,0.9589368793045823
2447,0.9597203243146998
2448,0.960504089228815
2449,0.9612881740469277
2450,0.9620725787690382
2451,0.9628573033951461
2452,0.9636423479252517
2453,0.9644277123593548
2454,0.9652133966974557
2455,0.9659994009395539
2456,0.96678572508565
2457,0.9675723691357435
2458,0.9683593330898348
2459,0.9691466169479237
2460,0.9699342207100099
2461,0.970722144376094
2462,0.9715103879461755
2463,0.9722989514202548
2464,0.9730878347983314
2465,0.9738770380804059
2466,0.9746665612664778
2467,0.9754564043565475
2468,0.9762465673506145
2469,0.9770370502486795
2470,0.9778278530507417
2471,0.9786189757568018
2472,0.9794104183668593
2473,0.9802021808809146
2474,0.9809942632989672
2475,0.9817866656210178
2476,0.9825793878470657
2477,0.9833724299771113
2478,0.9841657920111544
2479,0.9849594739491953
2480,0.9857534757912336
2481,0.9865477975372696
2482,0.9873424391873031
2483,0.9881374007413345
2484,0.9889326821993631
2485,0.9897282835613896
2486,0.9905242048274135
2487,0.9913204459974352
2488,0.9921170070714542
2489,0.9929138880494712
2490,0.9937110889314854
2491,0.9945086097174975
2492,0.9953064504075071
2493,0.9961046110015144
2494,0.9969030914995191
2495,0.9977018919015216
2496,0.9985010122075214
2497,0.9993004524175191
2498,1.0001002125315142
2499,1.000900292549507
2500,1.0017006924714977
2501,1.0025014122974856
2502,1.003302452027471
2503,1.004103811661454
2504,1.0049054911994348
2505,1.0057074906414134
2506,1.0065098099873895
2507,1.0073124492373629
2508,1.008115408391334
2509,1.008918687449303
2510,1.0097222864112694
2511,1.0105262052772332
2512,1.0113304440471949
2513,1.0121350027211544
2514,1.012939881299111
2515,1.0137450797810652
2516,1.014550598167017
2517,1.0153564364569672
2518,1.0161625946509143
2519,1.016969072748859
2520,1.0177758707508011
2521,1.0185829886567415
2522,1.019390426466679
2523,1.020198184180614
2524,1.021006261798547
2525,1.0218146593204775
2526,1.0226233767464055
2527,1.023432414076331
2528,1.024241771310254
2529,1.0250514484481752
2530,1.0258614454900936
2531,1.0266717624360093
2532,1.027482399285923
2533,1.0282933560398344
2534,1.029104632697743
2535,1.0299162292596495
2536,1.0307281457255533
2537,1.0315403820954554
2538,1.0323529383693544
2539,1.033165814547251
2540,1.0339790106291458
2541,1.0347925266150377
2542,1.0356063625049272
2543,1.0364205182988144
2544,1.0372349939966996
2545,1.0380497895985819
2546,1.0388649051044618
2547,1.0396803405143393
2548,1.0404960958282148
2549,1.0413121710460875
2550,1.0421285661679578
2551,1.0429452811938258
2552,1.0437623161236917
2553,1.0445796709575548
2554,1.0453973456954155
2555,1.0462153403372738
2556,1.0470336548831303
2557,1.0478522893329838
2558,1.0486712436868348
2559,1.0494905179446836
2560,1.0503101121065304
2561,1.0511300261723742
2562,1.0519502601422157
2563,1.0527708140160548
2564,1.053591687793892
2565,1.0544128814757263
2566,1.0552343950615581
2567,1.0560562285513877
2568,1.0568783819452152
2569,1.05770085524304
2570,1.0585236484448624
2571,1.0593467615506822
2572,1.0601701945605002
2573,1.0609939474743153
2574,1.0618180202921281
2575,1.0626424130139385
2576,1.0634671256397468
2577,1.0642921581695524
2578,1.0651175106033555
2579,1.065943182941156
2580,1.0667691751829549
2581,1.0675954873287508
2582,1.0684221193785444
2583,1.069249071332336
2584,1.0700763431901246
2585,1.070903934951911
2586,1.0717318466176948
2587,1.072560078187477
2588,1.073388629661256
2589,1.0742175010390327
2590,1.075046692320807
2591,1.0758762035065794
2592,1.0767060345963488
2593,1.077536185590116
2594,1.0783666564878809
2595,1.0791974472896435
2596,1.0800285579954034
2597,1.080859988605161
2598,1.0816917391189163
2599,1.0825238095366694
2600,1.0833561998584196
2601,1.0841889100841675
2602,1.0850219402139132
2603,1.0858552902476568
2604,1.0866889601853975
2605,1.0875229500271357
2606,1.0883572597728717
2607,1.0891918894226058
2608,1.0900268389763368
2609,1.0908621084340655
2610,1.091697697795792
2611,1.0925336070615164
2612,1.0933698362312378
2613,1.094206385304957
2614,1.0950432542826738
2615,1.0958804431643885
2616,1.0967179519501005
2617,1.09755578063981
2618,1.0983939292335172
2619,1.0992323977312224
2620,1.1000711861329246
2621,1.1009102944386246
2622,1.1017497226483226
2623,1.1025894707620176
2624,1.1034295387797104
2625,1.104269926701401
2626,1.1051106345270891
2627,1.1059516622567747
2628,1.106793009890458
2629,1.1076346774281387
2630,1.1084766648698174
2631,1.1093189722154935
2632,1.110161599465167
2633,1.111004546618838
2634,1.1118478136765073
2635,1.1126914006381736
2636,1.1135353075038377
2637,1.1143795342734992
2638,1.1152240809471587
2639,1.1160689475248156
2640,1.1169141340064699
2641,1.1177596403921217
2642,1.1186054666817717
2643,1.1194516128754188
2644,1.1202980789730637
2645,1.121144864974706
2646,1.1219919708803465
2647,1.122839396689984
2648,1.1236871424036192
2649,1.1245352080212518
2650,1.1253835935428826
2651,1.1262322989685107
2652,1.1270813242981361
2653,1.1279306695317595
2654,1.1287803346693805
2655,1.129630319710999
2656,1.1304806246566148
2657,1.1313312495062284
2658,1.13218219425984
2659,1.1330334589174489
2660,1.1338850434790553
2661,1.1347369479446592
2662,1.1355891723142613
2663,1.1364417165878604
2664,1.137294580765457
2665,1.138147764847052
2666,1.1390012688326439
2667,1.1398550927222335
2668,1.1407092365158207
2669,1.1415637002134058
2670,1.1424184838149882
2671,1.1432735873205682
2672,1.1441290107301456
2673,1.1449847540437212
2674,1.1458408172612942
2675,1.1466972003828644
2676,1.1475539034084323
2677,1.1484109263379985
2678,1.1492682691715617
2679,1.1501259319091224
2680,1.1509839145506808
2681,1.1518422170962372
2682,1.1527008395457907
2683,1.153559781899342
2684,1.1544190441568907
2685,1.1552786263184376
2686,1.1561385283839816
2687,1.156998750353523
2688,1.1578592922270623
2689,1.1587201540045995
2690,1.1595813356861338
2691,1.1604428372716658
2692,1.1613046587611953
2693,1.162166800154723
2694,1.1630292614522477
2695,1.1638920426537702
2696,1.1647551437592902
2697,1.1656185647688082
2698,1.1664823056823233
2699,1.167346366499836
2700,1.1682107472213465
2701,1.169075447846855
2702,1.1699404683763606
2703,1.1708058088098636
2704,1.1716714691473649
2705,1.1725374493888634
2706,1.1734037495343592
2707,1.1742703695838528
2708,1.1751373095373445
2709,1.1760045693948333
2710,1.1768721491563197
2711,1.1777400488218037
2712,1.1786082683912857
2713,1.1794768078647648
2714,1.1803456672422417
2715,1.181214846523716
2716,1.1820843457091885
2717,1.1829541647986581
2718,1.1838243037921252
2719,1.18469476268959
2720,1.1855655414910529
2721,1.186436640196513
2722,1.1873080588059706
2723,1.1881797973194257
2724,1.189051855736879
2725,1.1899242340583294
2726,1.1907969322837773
2727,1.1916699504132229
2728,1.1925432884466665
2729,1.1934169463841073
2730,1.1942909242255457
2731,1.1951652219709816
2732,1.1960398396204157
2733,1.1969147771738469
2734,1.1977900346312758
2735,1.1986656119927022
2736,1.1995415092581265
2737,1.2004177264275482
2738,1.2012942635009674
2739,1.2021711204783843
2740,1.2030482973597991
2741,1.203925794145211
2742,1.2048036108346207
2743,1.205681747428028
2744,1.206560203925433
2745,1.2074389803268355
2746,1.2083180766322354
2747,1.2091974928416336
2748,1.2100772289550288
2749,1.2109572849724215
2750,1.211837660893812
2751,1.2127183567192004
2752,1.213599372448586
2753,1.2144807080819693
2754,1.21536236361935
2755,1.216244339060729
2756,1.217126634406105
2757,1.2180092496554784
2758,1.2188921848088496
2759,1.219775439866219
2760,1.2206590148275853
2761,1.2215429096929493
2762,1.222427124462311
2763,1.2233116591356707
2764,1.2241965137130275
2765,1.2250816881943818
2766,1.2259671825797338
2767,1.226852996869084
2768,1.2277391310624313
2769,1.228625585159776
2770,1.2295123591611183
2771,1.2303994530664588
2772,1.2312868668757964
2773,1.2321746005891316
2774,1.2330626542064644
2775,1.2339510277277954
2776,1.2348397211531235
2777,1.235728734482449
2778,1.236618067715772
2779,1.2375077208530936
2780,1.238397693894412
2781,1.239287986839728
2782,1.2401785996890415
2783,1.2410695324423533
2784,1.2419607850996621
2785,1.2428523576609685
2786,1.243744250126273
2787,1.2446364624955746
2788,1.2455289947688737
2789,1.2464218469461705
2790,1.2473150190274656
2791,1.2482085110127574
2792,1.249102322902047
2793,1.2499964546953344
2794,1.2508909063926197
2795,1.251785677993902
2796,1.252680769499182
2797,1.2535761809084596
2798,1.2544719122217354
2799,1.2553679634390082
2800,1.2562643345602786
2801,1.2571610255855465
2802,1.2580580365148126
2803,1.258955367348076
2804,1.2598530180853367
2805,1.260750988726595
2806,1.2616492792718517
2807,1.2625478897211053
2808,1.2634468200743565
2809,1.2643460703316054
2810,1.2652456404928523
2811,1.2661455305580962
2812,1.2670457405273379
2813,1.267946270400577
2814,1.2688471201778144
2815,1.2697482898590489
2816,1.2706497794442808
2817,1.2715515889335105
2818,1.2724537183267381
2819,1.273356167623963
2820,1.2742589368251855
2821,1.2751620259304055
2822,1.2760654349396237
2823,1.2769691638528389
2824,1.2778732126700516
2825,1.278777581391262
2826,1.2796822700164707
2827,1.2805872785456762
2828,1.2814926069788795
2829,1.2823982553160809
2830,1.2833042235572794
2831,1.2842105117024754
2832,1.2851171197516689
2833,1.2860240477048606
2834,1.2869312955620495
2835,1.2878388633232358
2836,1.2887467509884198
2837,1.289654958557602
2838,1.2905634860307813
2839,1.291472333407958
2840,1.2923815006891326
2841,1.293290987874305
2842,1.2942007949634748
2843,1.295110921956642
2844,1.296021368853807
2845,1.2969321356549697
2846,1.2978432223601297
2847,1.2987546289692875
2848,1.2996663554824426
2849,1.300578401899596
2850,1.3014907682207464
2851,1.3024034544458944
2852,1.30331646057504
2853,1.3042297866081838
2854,1.3051434325453246
2855,1.3060573983864632
2856,1.3069716841315993
2857,1.3078862897807333
2858,1.3088012153338646
2859,1.3097164607909935
2860,1.3106320261521198
2861,1.3115479114172444
2862,1.312464116586366
2863,1.3133806416594853
2864,1.3142974866366022
2865,1.315214651517717
2866,1.316132136302829
2867,1.3170499409919387
2868,1.3179680655850465
2869,1.3188865100821514
2870,1.3198052744832538
2871,1.320724358788354
2872,1.321643762997452
2873,1.3225634871105474
2874,1.32348353112764
2875,1.3244038950487307
2876,1.325324578873819
2877,1.3262455826029047
2878,1.327166906235988
2879,1.3280885497730688
2880,1.3290105132141479
2881,1.3299327965592238
2882,1.3308553998082975
2883,1.3317783229613689
2884,1.3327015660184383
2885,1.3336251289795047
2886,1.3345490118445686
2887,1.3354732146136303
2888,1.3363977372866902
2889,1.337322579863747
2890,1.3382477423448014
2891,1.3391732247298536
2892,1.3400990270189037
2893,1.341025149211951
2894,1.3419515913089957
2895,1.3428783533100381
2896,1.3438054352150788
2897,1.3447328370241165
2898,1.3456605587371517
2899,1.3465886003541845
2900,1.3475169618752154
2901,1.3484456433002436
2902,1.3493746446292691
2903,1.3503039658622924
2904,1.3512336069993138
2905,1.3521635680403323
2906,1.3530938489853483
2907,1.354024449834362
2908,1.3549553705873738
2909,1.3558866112443826
2910,1.356818171805389
2911,1.3577500522703938
2912,1.3586822526393953
2913,1.3596147729123946
2914,1.3605476130893914
2915,1.3614807731703866
2916,1.3624142531553787
2917,1.3633480530443682
2918,1.3642821728373555
2919,1.365216612534341
2920,1.3661513721353233
2921,1.3670864516403034
2922,1.3680218510492812
2923,1.368957570362257
2924,1.3698936095792298
2925,1.3708299687002001
2926,1.3717666477251682
2927,1.3727036466541345
2928,1.3736409654870978
2929,1.3745786042240586
2930,1.375516562865017
2931,1.3764548414099738
2932,1.3773934398589274
2933,1.3783323582118787
2934,1.3792715964688276
2935,1.3802111546297746
2936,1.3811510326947185
2937,1.3820912306636604
2938,1.3830317485365995
2939,1.383972586313537
2940,1.3849137439944714
2941,1.3858552215794036
2942,1.3867970190683332
2943,1.387739136461261
2944,1.388681573758186
2945,1.3896243309591083
2946,1.3905674080640285
2947,1.3915108050729466
2948,1.392454521985862
2949,1.3933985588027749
2950,1.3943429155236857
2951,1.3952875921485939
2952,1.3962325886774996
2953,1.3971779051104027
2954,1.3981235414473043
2955,1.3990694976882028
2956,1.4000157738330987
2957,1.4009623698819924
2958,1.4019092858348843
2959,1.4028565216917732
2960,1.4038040774526597
2961,1.4047519531175436
2962,1.405700148686426
2963,1.4066486641593052
2964,1.4075974995361822
2965,1.4085466548170567
2966,1.4094961300019293
2967,1.410445925090799
2968,1.4113960400836663
2969,1.412346474980531
2970,1.4132972297813942
2971,1.4142483044862542
2972,1.415199699095112
2973,1.4161514136079671
2974,1.4171034480248206
2975,1.418055802345671
2976,1.419008476570519
2977,1.4199614706993648
2978,1.4209147847322088
2979,1.4218684186690496
2980,1.422822372509888
2981,1.423776646254724
2982,1.4247312399035583
2983,1.4256861534563896
2984,1.4266413869132186
2985,1.4275969402740452
2986,1.4285528135388696
2987,1.4295090067076914
2988,1.4304655197805107
2989,1.4314223527573275
2990,1.4323795056381425
2991,1.4333369784229548
2992,1.4342947711117644
2993,1.4352528837045724
2994,1.4362113162013772
2995,1.4371700686021798
2996,1.4381291409069799
2997,1.4390885331157781
2998,1.4400482452285732
2999,1.4410082772453663
3000,1.4419686291661566
3001,1.4429293009909454
3002,1.443890292719731
3003,1.4448516043525144
3004,1.4458132358892952
3005,1.4467751873300743
3006,1.4477374586748504
3007,1.448700049923624
3008,1.4496629610763954
3009,1.450626192133165
3010,1.4515897430939313
3011,1.4525536139586954
3012,1.4535178047274573
3013,1.454482315400217
3014,1.455447145976974
3015,1.4564122964577284
3016,1.4573777668424805
3017,1.4583435571312309
3018,1.459309667323978
3019,1.460276097420723
3020,1.4612428474214656
3021,1.4622099173262062
3022,1.4631773071349439
3023,1.4641450168476793
3024,1.4651130464644122
3025,1.466081395985143
3026,1.4670500654098713
3027,1.468019054738597
3028,1.4689883639713204
3029,1.4699579931080418
3030,1.4709279421487602
3031,1.4718982110934764
3032,1.4728687999421906
3033,1.473839708694902
3034,1.474810937351611
3035,1.4757824859123174
3036,1.476754354377022
3037,1.4777265427457238
3038,1.478699051018423
3039,1.47967187919512
3040,1.4806450272758152
3041,1.4816184952605072
3042,1.4825922831491969
3043,1.4835663909418841
3044,1.4845408186385698
3045,1.4855155662392523
3046,1.4864906337439323
3047,1.48746602115261
3048,1.488441728465286
3049,1.4894177556819588
3050,1.4903941028026293
3051,1.4913707698272975
3052,1.4923477567559638
3053,1.493325063588627
3054,1.494302690325288
3055,1.4952806369659466
3056,1.4962589035106033
3057,1.4972374899592569
3058,1.4982163963119082
3059,1.4991956225685572
3060,1.5001751687292042
3061,1.5011550347938485
3062,1.50213522076249
3063,1.5031157266351294
3064,1.5040965524117669
3065,1.5050776980924014
3066,1.5060591636770335
